trade_id,window_id,asset,side,group_config,group_assets,entry_time,entry_price,group_prices_entry,exit_time,exit_price,exit_reason,pnl_pct,pnl_usd,stake_size,outcome
256,20251015_2145,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-15T21:55:00,0.5583,"{'BTC': 0.2263, 'ETH': 0.0469, 'XRP': 0.1577}",2025-10-15T22:00:00,0.5914,WINDOW_EXPIRY,-0.03310000000000002,-0.03310000000000002,1.0,LOSS
257,20251015_2200,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-15T22:10:00,0.5215,"{'BTC': 0.2336, 'ETH': 0.0338, 'XRP': 0.1531}",2025-10-15T22:15:00,0.5429,WINDOW_EXPIRY,-0.021400000000000086,-0.021400000000000086,1.0,LOSS
258,20251015_2230,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-15T22:40:00,0.585,"{'BTC': 0.2289, 'ETH': 0.0391, 'XRP': 0.1502}",2025-10-15T22:45:00,0.5319,WINDOW_EXPIRY,0.053099999999999925,0.053099999999999925,1.0,WIN
259,20251016_0015,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T00:25:00,0.8924,"{'BTC': 0.2215, 'ETH': 0.1498, 'XRP': 0.1429}",2025-10-16T00:30:00,0.9256,WINDOW_EXPIRY,-0.03320000000000001,-0.03320000000000001,1.0,LOSS
260,20251016_0030,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T00:40:00,0.9434,"{'BTC': 0.2233, 'ETH': 0.1842, 'XRP': 0.1679}",2025-10-16T00:45:00,0.9501,WINDOW_EXPIRY,-0.006699999999999928,-0.006699999999999928,1.0,LOSS
261,20251016_0100,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T01:13:00,0.9591,"{'BTC': 0.1133, 'ETH': 0.2285, 'XRP': 0.1667}",2025-10-16T01:15:00,0.9664,WINDOW_EXPIRY,-0.007300000000000084,-0.007300000000000084,1.0,LOSS
262,20251016_0115,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T01:25:00,0.9271,"{'BTC': 0.1329, 'ETH': 0.2323, 'XRP': 0.1621}",2025-10-16T01:30:00,0.9543,WINDOW_EXPIRY,-0.027200000000000002,-0.027200000000000002,1.0,LOSS
263,20251016_0500,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T05:10:00,0.9054,"{'BTC': 0.1663, 'ETH': 0.1513, 'XRP': 0.1899}",2025-10-16T05:15:00,0.8367,WINDOW_EXPIRY,0.06869999999999998,0.06869999999999998,1.0,WIN
264,20251016_0515,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T05:25:00,0.7098,"{'BTC': 0.1932, 'ETH': 0.2001, 'XRP': 0.2016}",2025-10-16T05:30:00,0.8996,WINDOW_EXPIRY,-0.18979999999999997,-0.18979999999999997,1.0,LOSS
265,20251016_0545,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-16T05:55:00,0.9526,"{'BTC': 0.2301, 'ETH': 0.1991, 'XRP': 0.111}",2025-10-16T06:00:00,0.9489,WINDOW_EXPIRY,0.0037000000000000366,0.0037000000000000366,1.0,WIN
266,20251016_0630,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T06:40:00,0.0768,"{'BTC': 0.7722, 'ETH': 0.8888, 'SOL': 0.9151}",2025-10-16T06:45:00,0.053,WINDOW_EXPIRY,-0.023799999999999995,-0.023799999999999995,1.0,LOSS
267,20251016_0645,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T06:55:00,0.01,"{'BTC': 0.8067, 'ETH': 0.9241, 'SOL': 0.9896}",2025-10-16T07:00:00,0.2408,WINDOW_EXPIRY,0.23079999999999998,0.23079999999999998,1.0,WIN
268,20251016_0700,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T07:10:00,0.2663,"{'BTC': 0.8092, 'ETH': 0.9112, 'SOL': 0.9728}",2025-10-16T07:15:00,0.2635,WINDOW_EXPIRY,-0.002799999999999969,-0.002799999999999969,1.0,LOSS
269,20251016_0730,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T07:40:00,0.2243,"{'BTC': 0.8593, 'ETH': 0.9584, 'SOL': 0.8684}",2025-10-16T07:45:00,0.2409,WINDOW_EXPIRY,0.016600000000000004,0.016600000000000004,1.0,WIN
270,20251016_0745,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T07:55:00,0.228,"{'BTC': 0.8022, 'ETH': 0.8356, 'SOL': 0.8529}",2025-10-16T08:00:00,0.2666,WINDOW_EXPIRY,0.038599999999999995,0.038599999999999995,1.0,WIN
271,20251016_0800,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T08:10:00,0.3113,"{'BTC': 0.768, 'ETH': 0.837, 'SOL': 0.8551}",2025-10-16T08:15:00,0.3213,WINDOW_EXPIRY,0.009999999999999953,0.009999999999999953,1.0,WIN
272,20251016_0900,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T09:10:00,0.2838,"{'BTC': 0.7573, 'ETH': 0.8536, 'SOL': 0.9095}",2025-10-16T09:15:00,0.2708,WINDOW_EXPIRY,-0.013000000000000012,-0.013000000000000012,1.0,LOSS
273,20251016_0915,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T09:25:00,0.1621,"{'BTC': 0.8371, 'ETH': 0.9045, 'SOL': 0.8966}",2025-10-16T09:30:00,0.184,WINDOW_EXPIRY,0.021900000000000003,0.021900000000000003,1.0,WIN
274,20251016_0930,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T09:40:00,0.2389,"{'BTC': 0.8771, 'ETH': 0.8722, 'SOL': 0.8918}",2025-10-16T09:45:00,0.3228,WINDOW_EXPIRY,0.08389999999999997,0.08389999999999997,1.0,WIN
275,20251016_0945,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T09:55:00,0.3562,"{'BTC': 0.8461, 'ETH': 0.8739, 'SOL': 0.9069}",2025-10-16T10:00:00,0.241,WINDOW_EXPIRY,-0.11520000000000002,-0.11520000000000002,1.0,LOSS
276,20251016_1000,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T10:10:00,0.3026,"{'BTC': 0.7813, 'ETH': 0.8567, 'SOL': 0.8843}",2025-10-16T10:15:00,0.2431,WINDOW_EXPIRY,-0.05949999999999997,-0.05949999999999997,1.0,LOSS
277,20251016_1015,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-16T10:25:00,0.2319,"{'BTC': 0.7679, 'ETH': 0.8672, 'SOL': 0.9276}",2025-10-16T10:30:00,0.1731,WINDOW_EXPIRY,-0.05879999999999999,-0.05879999999999999,1.0,LOSS
278,20251017_0115,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T01:28:00,0.6171,"{'BTC': 0.2429, 'ETH': 0.1313, 'XRP': 0.0886}",2025-10-17T01:30:00,0.5971,WINDOW_EXPIRY,0.020000000000000018,0.020000000000000018,1.0,WIN
279,20251017_0145,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T01:56:00,0.6667,"{'BTC': 0.2358, 'ETH': 0.1351, 'XRP': 0.1884}",2025-10-17T02:00:00,0.665,WINDOW_EXPIRY,0.0016999999999999238,0.0016999999999999238,1.0,WIN
280,20251017_1015,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T10:25:00,0.9459,"{'BTC': 0.01, 'ETH': 0.0359, 'XRP': 0.1861}",2025-10-17T10:30:00,0.8742,WINDOW_EXPIRY,0.07169999999999999,0.07169999999999999,1.0,WIN
281,20251017_1130,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T11:42:00,0.5837,"{'BTC': 0.2407, 'ETH': 0.1546, 'XRP': 0.1785}",2025-10-17T11:45:00,0.5896,WINDOW_EXPIRY,-0.005900000000000016,-0.005900000000000016,1.0,LOSS
282,20251017_1630,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T16:40:00,0.8213,"{'BTC': 0.2025, 'ETH': 0.2054, 'XRP': 0.1603}",2025-10-17T16:45:00,0.8041,WINDOW_EXPIRY,0.017199999999999993,0.017199999999999993,1.0,WIN
283,20251017_1645,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T16:55:00,0.7671,"{'BTC': 0.2353, 'ETH': 0.2286, 'XRP': 0.0242}",2025-10-17T17:00:00,0.7607,WINDOW_EXPIRY,0.006399999999999961,0.006399999999999961,1.0,WIN
284,20251017_1700,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T17:10:00,0.6886,"{'BTC': 0.2411, 'ETH': 0.2071, 'XRP': 0.0299}",2025-10-17T17:15:00,0.6293,WINDOW_EXPIRY,0.05930000000000002,0.05930000000000002,1.0,WIN
285,20251017_1745,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T17:55:00,0.6781,"{'BTC': 0.2082, 'ETH': 0.0684, 'XRP': 0.0781}",2025-10-17T18:00:00,0.7817,WINDOW_EXPIRY,-0.10359999999999991,-0.10359999999999991,1.0,LOSS
286,20251017_1800,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T18:10:00,0.7258,"{'BTC': 0.2111, 'ETH': 0.0128, 'XRP': 0.2417}",2025-10-17T18:15:00,0.722,WINDOW_EXPIRY,0.0038000000000000256,0.0038000000000000256,1.0,WIN
287,20251017_2030,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-17T20:40:00,0.2204,"{'BTC': 0.9572, 'ETH': 0.9019, 'SOL': 0.7993}",2025-10-17T20:45:00,0.2655,WINDOW_EXPIRY,0.0451,0.0451,1.0,WIN
288,20251017_2045,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-17T20:55:00,0.2123,"{'BTC': 0.938, 'ETH': 0.8913, 'SOL': 0.8304}",2025-10-17T21:00:00,0.1653,WINDOW_EXPIRY,-0.046999999999999986,-0.046999999999999986,1.0,LOSS
289,20251017_2100,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-17T21:10:00,0.0741,"{'BTC': 0.961, 'ETH': 0.9387, 'SOL': 0.8155}",2025-10-17T21:15:00,0.0425,WINDOW_EXPIRY,-0.031599999999999996,-0.031599999999999996,1.0,LOSS
290,20251017_2115,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-17T21:25:00,0.0502,"{'BTC': 0.99, 'ETH': 0.8848, 'SOL': 0.8014}",2025-10-17T21:30:00,0.2528,WINDOW_EXPIRY,0.20260000000000003,0.20260000000000003,1.0,WIN
291,20251017_2300,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T23:10:00,0.6674,"{'BTC': 0.2455, 'ETH': 0.0835, 'XRP': 0.2306}",2025-10-17T23:15:00,0.6751,WINDOW_EXPIRY,-0.00770000000000004,-0.00770000000000004,1.0,LOSS
292,20251017_2330,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T23:40:00,0.6719,"{'BTC': 0.1818, 'ETH': 0.1866, 'XRP': 0.146}",2025-10-17T23:45:00,0.7013,WINDOW_EXPIRY,-0.02939999999999998,-0.02939999999999998,1.0,LOSS
293,20251017_2345,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-17T23:55:00,0.7356,"{'BTC': 0.2424, 'ETH': 0.2384, 'XRP': 0.1456}",2025-10-18T00:00:00,0.6897,WINDOW_EXPIRY,0.04590000000000005,0.04590000000000005,1.0,WIN
294,20251018_0000,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T00:10:00,0.7206,"{'BTC': 0.0863, 'ETH': 0.127, 'XRP': 0.2093}",2025-10-18T00:15:00,0.7065,WINDOW_EXPIRY,0.014100000000000001,0.014100000000000001,1.0,WIN
295,20251018_0015,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T00:25:00,0.6865,"{'BTC': 0.0637, 'ETH': 0.1253, 'XRP': 0.213}",2025-10-18T00:30:00,0.5642,WINDOW_EXPIRY,0.12229999999999996,0.12229999999999996,1.0,WIN
296,20251018_0130,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T01:40:00,0.6499,"{'BTC': 0.1077, 'ETH': 0.1671, 'XRP': 0.2143}",2025-10-18T01:45:00,0.6103,WINDOW_EXPIRY,0.03960000000000008,0.03960000000000008,1.0,WIN
297,20251018_0145,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T01:56:00,0.6035,"{'BTC': 0.0332, 'ETH': 0.2412, 'XRP': 0.1788}",2025-10-18T02:00:00,0.919,WINDOW_EXPIRY,-0.3155,-0.3155,1.0,LOSS
298,20251018_0200,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T02:10:00,0.8561,"{'BTC': 0.0266, 'ETH': 0.2305, 'XRP': 0.1053}",2025-10-18T02:15:00,0.8612,WINDOW_EXPIRY,-0.005099999999999993,-0.005099999999999993,1.0,LOSS
299,20251018_0215,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T02:25:00,0.8441,"{'BTC': 0.1248, 'ETH': 0.2447, 'XRP': 0.1544}",2025-10-18T02:30:00,0.8209,WINDOW_EXPIRY,0.0232,0.0232,1.0,WIN
300,20251018_0230,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T02:40:00,0.7709,"{'BTC': 0.0935, 'ETH': 0.0569, 'XRP': 0.1444}",2025-10-18T02:45:00,0.7449,WINDOW_EXPIRY,0.026000000000000023,0.026000000000000023,1.0,WIN
301,20251018_0245,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T02:55:00,0.7565,"{'BTC': 0.1409, 'ETH': 0.01, 'XRP': 0.1594}",2025-10-18T03:00:00,0.6853,WINDOW_EXPIRY,0.07119999999999993,0.07119999999999993,1.0,WIN
302,20251018_0300,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T03:10:00,0.6066,"{'BTC': 0.1796, 'ETH': 0.2368, 'XRP': 0.2299}",2025-10-18T03:15:00,0.5785,WINDOW_EXPIRY,0.028100000000000014,0.028100000000000014,1.0,WIN
303,20251018_0330,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T03:41:00,0.57,"{'BTC': 0.0688, 'ETH': 0.2394, 'XRP': 0.2454}",2025-10-18T03:45:00,0.604,WINDOW_EXPIRY,-0.03400000000000003,-0.03400000000000003,1.0,LOSS
304,20251018_0345,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T03:55:00,0.6017,"{'BTC': 0.0249, 'ETH': 0.1806, 'XRP': 0.1991}",2025-10-18T04:00:00,0.5753,WINDOW_EXPIRY,0.02639999999999998,0.02639999999999998,1.0,WIN
305,20251018_0400,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T04:13:00,0.6013,"{'BTC': 0.2219, 'ETH': 0.0719, 'XRP': 0.247}",2025-10-18T04:15:00,0.5821,WINDOW_EXPIRY,0.019199999999999995,0.019199999999999995,1.0,WIN
306,20251018_1015,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-18T10:25:00,0.1161,"{'BTC': 0.7728, 'ETH': 0.7655, 'SOL': 0.9161}",2025-10-18T10:30:00,0.2027,WINDOW_EXPIRY,0.0866,0.0866,1.0,WIN
307,20251018_1045,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-18T10:55:00,0.101,"{'BTC': 0.7642, 'ETH': 0.8647, 'SOL': 0.861}",2025-10-18T11:00:00,0.1169,WINDOW_EXPIRY,0.015899999999999997,0.015899999999999997,1.0,WIN
308,20251018_1100,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-18T11:10:00,0.0415,"{'BTC': 0.8482, 'ETH': 0.8259, 'SOL': 0.9222}",2025-10-18T11:15:00,0.01,WINDOW_EXPIRY,-0.0315,-0.0315,1.0,LOSS
309,20251018_1115,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-18T11:25:00,0.0209,"{'BTC': 0.8054, 'ETH': 0.795, 'SOL': 0.9131}",2025-10-18T11:30:00,0.0476,WINDOW_EXPIRY,0.026700000000000005,0.026700000000000005,1.0,WIN
310,20251018_1230,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T12:40:00,0.8603,"{'BTC': 0.0506, 'ETH': 0.113, 'XRP': 0.1245}",2025-10-18T12:45:00,0.8662,WINDOW_EXPIRY,-0.005900000000000016,-0.005900000000000016,1.0,LOSS
311,20251018_1245,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T12:55:00,0.9299,"{'BTC': 0.0144, 'ETH': 0.2295, 'XRP': 0.1173}",2025-10-18T13:00:00,0.733,WINDOW_EXPIRY,0.19689999999999996,0.19689999999999996,1.0,WIN
312,20251018_1530,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T15:40:00,0.6619,"{'BTC': 0.0921, 'ETH': 0.0964, 'XRP': 0.0451}",2025-10-18T15:45:00,0.5939,WINDOW_EXPIRY,0.06800000000000006,0.06800000000000006,1.0,WIN
313,20251018_1545,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T15:55:00,0.5798,"{'BTC': 0.0856, 'ETH': 0.129, 'XRP': 0.0631}",2025-10-18T16:00:00,0.8583,WINDOW_EXPIRY,-0.27849999999999997,-0.27849999999999997,1.0,LOSS
314,20251018_1600,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-18T16:10:00,0.7986,"{'BTC': 0.1916, 'ETH': 0.187, 'XRP': 0.078}",2025-10-18T16:15:00,0.8027,WINDOW_EXPIRY,-0.0040999999999999925,-0.0040999999999999925,1.0,LOSS
315,20251019_0445,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T04:55:00,0.8006,"{'BTC': 0.169, 'ETH': 0.2155, 'XRP': 0.2444}",2025-10-19T05:00:00,0.8023,WINDOW_EXPIRY,-0.0017000000000000348,-0.0017000000000000348,1.0,LOSS
316,20251019_0515,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T05:27:00,0.7762,"{'BTC': 0.0246, 'ETH': 0.0797, 'XRP': 0.2331}",2025-10-19T05:30:00,0.7858,WINDOW_EXPIRY,-0.009600000000000053,-0.009600000000000053,1.0,LOSS
317,20251019_0630,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T06:40:00,0.7036,"{'BTC': 0.0694, 'ETH': 0.0942, 'XRP': 0.2002}",2025-10-19T06:45:00,0.7311,WINDOW_EXPIRY,-0.02749999999999997,-0.02749999999999997,1.0,LOSS
318,20251019_1330,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-19T13:40:00,0.4543,"{'BTC': 0.8038, 'ETH': 0.7968, 'SOL': 0.7572}",2025-10-19T13:45:00,0.4594,WINDOW_EXPIRY,0.005099999999999993,0.005099999999999993,1.0,WIN
319,20251019_1345,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-19T13:55:00,0.3727,"{'BTC': 0.8107, 'ETH': 0.8184, 'SOL': 0.8414}",2025-10-19T14:00:00,0.3579,WINDOW_EXPIRY,-0.01479999999999998,-0.01479999999999998,1.0,LOSS
320,20251019_1500,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T15:10:00,0.7404,"{'BTC': 0.107, 'ETH': 0.1057, 'XRP': 0.2071}",2025-10-19T15:15:00,0.7883,WINDOW_EXPIRY,-0.047900000000000054,-0.047900000000000054,1.0,LOSS
321,20251019_1515,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T15:25:00,0.8193,"{'BTC': 0.1423, 'ETH': 0.0762, 'XRP': 0.2251}",2025-10-19T15:30:00,0.7856,WINDOW_EXPIRY,0.03370000000000006,0.03370000000000006,1.0,WIN
322,20251019_1530,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T15:40:00,0.8068,"{'BTC': 0.1444, 'ETH': 0.01, 'XRP': 0.172}",2025-10-19T15:45:00,0.7777,WINDOW_EXPIRY,0.029100000000000015,0.029100000000000015,1.0,WIN
323,20251019_1545,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T15:55:00,0.8085,"{'BTC': 0.0674, 'ETH': 0.0158, 'XRP': 0.1886}",2025-10-19T16:00:00,0.7587,WINDOW_EXPIRY,0.049799999999999955,0.049799999999999955,1.0,WIN
324,20251019_1600,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T16:10:00,0.7483,"{'BTC': 0.132, 'ETH': 0.0385, 'XRP': 0.144}",2025-10-19T16:15:00,0.7507,WINDOW_EXPIRY,-0.0024000000000000687,-0.0024000000000000687,1.0,LOSS
325,20251019_1615,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T16:25:00,0.7125,"{'BTC': 0.1135, 'ETH': 0.0498, 'XRP': 0.0773}",2025-10-19T16:30:00,0.6838,WINDOW_EXPIRY,0.02870000000000006,0.02870000000000006,1.0,WIN
326,20251019_1630,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T16:40:00,0.6911,"{'BTC': 0.0772, 'ETH': 0.0117, 'XRP': 0.0661}",2025-10-19T16:45:00,0.6542,WINDOW_EXPIRY,0.036900000000000044,0.036900000000000044,1.0,WIN
327,20251019_1645,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T16:55:00,0.6463,"{'BTC': 0.0405, 'ETH': 0.0605, 'XRP': 0.0342}",2025-10-19T17:00:00,0.7129,WINDOW_EXPIRY,-0.06659999999999999,-0.06659999999999999,1.0,LOSS
328,20251019_1700,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T17:10:00,0.733,"{'BTC': 0.1051, 'ETH': 0.1213, 'XRP': 0.01}",2025-10-19T17:15:00,0.6666,WINDOW_EXPIRY,0.06640000000000001,0.06640000000000001,1.0,WIN
329,20251019_1715,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T17:25:00,0.6549,"{'BTC': 0.125, 'ETH': 0.0739, 'XRP': 0.0202}",2025-10-19T17:30:00,0.6732,WINDOW_EXPIRY,-0.018299999999999983,-0.018299999999999983,1.0,LOSS
330,20251019_1730,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T17:40:00,0.701,"{'BTC': 0.1689, 'ETH': 0.0612, 'XRP': 0.054}",2025-10-19T17:45:00,0.6858,WINDOW_EXPIRY,0.015199999999999991,0.015199999999999991,1.0,WIN
331,20251019_1745,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T17:55:00,0.6322,"{'BTC': 0.1878, 'ETH': 0.1302, 'XRP': 0.0145}",2025-10-19T18:00:00,0.7267,WINDOW_EXPIRY,-0.09450000000000003,-0.09450000000000003,1.0,LOSS
332,20251019_1800,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T18:10:00,0.8094,"{'BTC': 0.1324, 'ETH': 0.034, 'XRP': 0.0389}",2025-10-19T18:15:00,0.7827,WINDOW_EXPIRY,0.026700000000000057,0.026700000000000057,1.0,WIN
333,20251019_1815,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T18:25:00,0.8419,"{'BTC': 0.0873, 'ETH': 0.0668, 'XRP': 0.01}",2025-10-19T18:30:00,0.8653,WINDOW_EXPIRY,-0.023399999999999976,-0.023399999999999976,1.0,LOSS
334,20251019_2315,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T23:25:00,0.8064,"{'BTC': 0.1798, 'ETH': 0.2443, 'XRP': 0.1365}",2025-10-19T23:30:00,0.7612,WINDOW_EXPIRY,0.04520000000000002,0.04520000000000002,1.0,WIN
335,20251019_2345,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-19T23:55:00,0.8771,"{'BTC': 0.2113, 'ETH': 0.1793, 'XRP': 0.2016}",2025-10-20T00:00:00,0.8603,WINDOW_EXPIRY,0.016800000000000037,0.016800000000000037,1.0,WIN
336,20251020_0030,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-20T00:41:00,0.5031,"{'BTC': 0.2477, 'ETH': 0.2421, 'XRP': 0.1107}",2025-10-20T00:45:00,0.5106,WINDOW_EXPIRY,-0.007500000000000062,-0.007500000000000062,1.0,LOSS
337,20251020_0045,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-20T00:55:00,0.5254,"{'BTC': 0.2395, 'ETH': 0.2135, 'XRP': 0.1518}",2025-10-20T01:00:00,0.6982,WINDOW_EXPIRY,-0.17280000000000006,-0.17280000000000006,1.0,LOSS
338,20251020_1200,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-20T12:10:00,0.8168,"{'BTC': 0.249, 'ETH': 0.2055, 'XRP': 0.1384}",2025-10-20T12:15:00,0.7969,WINDOW_EXPIRY,0.019899999999999918,0.019899999999999918,1.0,WIN
339,20251020_1215,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-20T12:25:00,0.7747,"{'BTC': 0.2496, 'ETH': 0.2128, 'XRP': 0.1384}",2025-10-20T12:30:00,0.7685,WINDOW_EXPIRY,0.006200000000000094,0.006200000000000094,1.0,WIN
340,20251020_1900,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-10-20T19:12:00,0.5969,"{'BTC': 0.2128, 'ETH': 0.2492, 'XRP': 0.01}",2025-10-20T19:15:00,0.6311,WINDOW_EXPIRY,-0.03420000000000001,-0.03420000000000001,1.0,LOSS
341,20251020_1930,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T19:40:00,0.2686,"{'BTC': 0.8622, 'ETH': 0.8716, 'SOL': 0.7783}",2025-10-20T19:45:00,0.2963,WINDOW_EXPIRY,0.027700000000000002,0.027700000000000002,1.0,WIN
342,20251020_1945,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T19:55:00,0.3076,"{'BTC': 0.896, 'ETH': 0.8123, 'SOL': 0.7985}",2025-10-20T20:00:00,0.3104,WINDOW_EXPIRY,0.0028000000000000247,0.0028000000000000247,1.0,WIN
343,20251020_2000,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T20:10:00,0.2719,"{'BTC': 0.8668, 'ETH': 0.8521, 'SOL': 0.8615}",2025-10-20T20:15:00,0.2463,WINDOW_EXPIRY,-0.025599999999999984,-0.025599999999999984,1.0,LOSS
344,20251020_2015,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T20:25:00,0.2169,"{'BTC': 0.8418, 'ETH': 0.8435, 'SOL': 0.8699}",2025-10-20T20:30:00,0.0886,WINDOW_EXPIRY,-0.12830000000000003,-0.12830000000000003,1.0,LOSS
345,20251020_2030,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T20:42:00,0.0837,"{'BTC': 0.9711, 'ETH': 0.7867, 'SOL': 0.9331}",2025-10-20T20:45:00,0.074,WINDOW_EXPIRY,-0.0097,-0.0097,1.0,LOSS
346,20251020_2045,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-10-20T20:56:00,0.034,"{'BTC': 0.99, 'ETH': 0.7532, 'SOL': 0.9485}",2025-10-20T21:00:00,0.0358,WINDOW_EXPIRY,0.001799999999999996,0.001799999999999996,1.0,WIN
